PC1,PC2,PC3,PC4,PC5
-0.656144,0.35982,-0.028978348,0.35880065,-0.002323389
-0.78414756,0.3480811,0.12211692,0.30055392,-0.18651128
-0.9952288,0.298792,0.073464274,0.2298739,-0.0048872232
-0.0020509176,0.76743853,0.5568234,0.8807006,0.04944408
0.011532489,0.69693935,0.4256251,0.80080986,-0.07290375
-0.07436578,0.60533226,0.3372662,0.7631588,0.085505486
-0.18448116,0.5478004,0.17292416,0.807997,0.18093443
-0.2860433,0.5547191,0.16551912,0.7798252,0.4325992
0.5259324,0.7684413,0.53508013,1.0991011,-0.024642348
0.4792351,0.71739924,0.4000641,1.0366168,-0.006397724
0.48197752,0.69060767,0.37936938,1.0153254,0.045377254
0.5386215,0.65545475,0.32485163,0.98588395,0.08811724
0.6034513,0.64241207,0.28045273,0.97893405,0.06736851
0.6789805,0.65035164,0.27355933,0.9853344,0.018871665
0.7852271,0.6004139,0.2775103,0.9770434,-0.02595818
0.9348004,0.37546718,0.09707785,0.8719547,0.13000453
0.85797125,0.22738218,-0.11246979,0.7371807,0.41739547
0.5849164,0.5216733,0.23524177,0.81551886,0.68670225
0.6156165,0.4476372,0.12923086,0.6939242,0.8043401
0.57642806,0.41698372,0.10415256,0.6028526,0.9451854
0.0344139,0.6848284,0.51220405,0.93799543,-0.028339148
-0.0051974747,0.6314212,0.4408375,0.8956599,-0.1285981
0.004175566,0.5530766,0.39222044,0.81558585,-0.054510236
0.32914996,0.467291,0.26689136,0.7517681,-0.055752516
0.52235013,0.47776186,0.18322504,0.7586863,-0.017899036
0.108351395,0.51803124,0.37677073,0.7014427,0.46430373
-0.63805735,0.53912914,0.11673939,0.39844787,0.30756485
-0.6247708,0.62823355,-0.016125679,0.54179,0.16729009
-0.57430285,0.6633898,-0.03337705,0.6263087,0.07799852
-0.55588657,0.69299924,0.0012117624,0.6632867,0.10275161
-0.5143653,0.68948925,0.05075538,0.67851496,0.069699764
-0.48796093,0.6804167,0.097619176,0.6711223,0.041861534
-0.5156474,0.670581,0.12241495,0.65157473,0.055788875
-0.5685672,0.6652924,0.14159024,0.62235904,0.09062922
-0.6211313,0.6620475,0.15712345,0.60121083,0.13587236
-0.64948267,0.66503155,0.17750943,0.58755803,0.16235399
-0.65690297,0.6380054,0.19690287,0.5799463,0.13029623
-0.68066186,0.64950955,0.20509684,0.5715041,0.14517272
-0.7104685,0.632177,0.21189702,0.5555874,0.15188658
-0.83511764,0.5720695,0.12267792,0.51016164,0.18378508
-0.86424357,0.54384196,0.14388669,0.4907328,0.20152819
-0.87905926,0.5382284,0.16054189,0.4808215,0.21706009
-0.8763806,0.53908575,0.17799532,0.47590685,0.20879865
-0.86093086,0.5392202,0.21280706,0.4623418,0.21313798
-0.8621071,0.49234688,0.24080646,0.43855357,0.19781196
-0.89453316,0.45454085,0.24572337,0.41651523,0.21222961
-0.92448145,0.41544664,0.24529064,0.39193058,0.23602307
-0.94540185,0.38483536,0.23971117,0.3800552,0.2747836
-0.98955554,0.3604523,0.20817566,0.3742745,0.33390105
-1.007716,0.3701595,0.18318236,0.36968398,0.40825617
-1.0285478,0.38674414,0.20428956,0.35730684,0.44141972
-1.0299633,0.37139452,0.22157443,0.34256363,0.46097124
-1.0325898,0.3920585,0.21452343,0.33920658,0.4787122
-1.0141389,0.4216057,0.1997751,0.34978175,0.45965123
-0.96859384,0.49434578,0.15437472,0.3860042,0.3776182
-0.9002461,0.516791,0.15355515,0.3989296,0.25347042
-0.84364307,0.49831378,0.23762548,0.35251713,0.21129799
-0.8574137,0.41041815,0.2910682,0.28271174,0.16950691
-0.92501634,0.34652698,0.26080096,0.25172234,0.1459974
-0.9623391,0.30279732,0.24506736,0.23763037,0.1431005
-1.0258425,0.29849553,0.23198211,0.25007796,0.22122633
-1.0718805,0.32168984,0.20898521,0.26452887,0.3107649
-1.0871518,0.35349643,0.20256364,0.28667283,0.41764295
-1.1083338,0.40751898,0.20158839,0.3103869,0.48138857
-1.1167095,0.4560274,0.19465816,0.34906137,0.50447905
-1.0563962,0.5392016,0.18279648,0.4087236,0.57645476
-1.0187346,0.6432916,0.20611203,0.43418372,0.47800493
-0.932512,0.67059577,0.18611419,0.46642113,0.33058608
-0.7535662,0.6524559,0.2436955,0.464705,0.094203115
-0.68880755,0.5322498,0.22484326,0.39732587,-0.0429101
-0.75046355,0.36569893,0.0603348,0.3024727,-0.032594442
-0.8623898,0.29344666,-0.11369598,0.2724687,0.09411144
-0.7789194,0.3967601,0.026857734,0.37446594,-0.1654886
-0.84866685,0.35276926,0.16524422,0.34752607,-0.36727625
-1.0751879,0.32036912,0.108605504,0.34766603,-0.30060732
-1.141151,0.31024396,0.023421884,0.3391322,-0.22251189
-1.150103,0.30852854,0.016182065,0.2564708,-0.019212484
-0.16095757,0.7635056,0.5509884,0.8792968,-0.021871567
-0.21281306,0.6927501,0.40709978,0.80880475,-0.037352324
-0.2299775,0.6315247,0.31433654,0.82119083,0.04327178
-0.32785654,0.59150326,0.20173943,0.8529171,0.16959965
-0.37543547,0.56320274,0.21822393,0.8042145,0.43145847
0.45063424,0.7458569,0.54954267,1.1004672,-0.08390689
0.3783186,0.7062317,0.42159975,1.0453155,-0.051557183
0.3908654,0.6773418,0.38345492,1.022954,-0.020789504
0.44050485,0.6208924,0.34027243,0.9860449,0.061062336
0.48826915,0.6095444,0.31701243,0.97735524,0.09322846
0.5809328,0.6186465,0.3064748,0.98540604,0.04980433
0.79709643,0.5252801,0.24780428,0.9698057,-0.04762268
1.0400743,0.27057302,0.0012260675,0.86458135,0.09076285
0.7983477,0.15990245,-0.14195216,0.71246946,0.5652721
0.6963679,0.5039059,0.13267207,0.86927843,0.35857904
0.14819579,0.6232239,0.4342023,0.9091048,-0.21949077
0.40397596,0.4453622,0.2710551,0.8271158,-0.16633642
0.38131237,0.3854705,0.1931442,0.78237486,-0.16150844
0.4363756,0.3505758,0.1302315,0.73237276,-0.14720869
0.55163413,0.3612584,0.08879554,0.7039794,-0.11274195
0.5611583,0.4273187,0.06879437,0.7405014,-0.06429243
0.14983718,0.47519767,0.26365244,0.7106428,0.3125056
-0.7526409,0.44467628,0.06765032,0.30376673,0.39167297
-0.776073,0.5158204,-0.0544281,0.41342652,0.3125056
-0.7416472,0.557799,-0.0895077,0.49653196,0.25068808
-0.7356597,0.60974276,-0.07437742,0.5441625,0.3056488
-0.69678,0.60556304,-0.026126266,0.5633944,0.28005052
-0.6717022,0.59638083,0.017293572,0.5680442,0.24530458
-0.67213154,0.56705654,0.05904615,0.5550792,0.21606076
-0.7096341,0.5888463,0.066357374,0.54734254,0.24509823
-0.7391557,0.58651745,0.078722835,0.5359162,0.24468076
-0.75794476,0.5994791,0.08220613,0.5343828,0.23105264
-0.7639877,0.58793604,0.093495965,0.5303209,0.18930817
-0.7721544,0.5624176,0.10847628,0.52592444,0.14549756
-0.8066149,0.5507778,0.108570695,0.5065689,0.16273868
-0.93656725,0.49788582,0.029536605,0.4598062,0.23047745
-0.9643344,0.4679414,0.06569564,0.4290638,0.24736404
-0.98605484,0.4613992,0.09302509,0.40934873,0.2662604
-0.9826748,0.45980895,0.10466671,0.41081953,0.24063289
-0.9730703,0.4398378,0.12938654,0.40042448,0.20829868
-0.98638535,0.40888608,0.14825237,0.37686872,0.19601011
-1.026038,0.36302006,0.17257524,0.34066248,0.21881688
-1.0743854,0.31626606,0.1811806,0.30672002,0.25585043
-1.1080334,0.2792232,0.17676413,0.28672242,0.2595005
-1.1421824,0.29156137,0.14562297,0.29628527,0.3107494
-1.1624057,0.28441656,0.14001644,0.29043782,0.34519577
-1.1759326,0.2835219,0.14638925,0.28028822,0.4025538
-1.191554,0.28652513,0.15324986,0.27031636,0.45002782
-1.2082288,0.29769337,0.15754259,0.26314378,0.5138551
-1.2170587,0.31341994,0.16145575,0.25602818,0.564332
-1.2004632,0.3565694,0.14684641,0.26839542,0.51321554
-1.1548467,0.38886273,0.12544715,0.28522348,0.41036248
-1.1129938,0.35711396,0.18338001,0.23969102,0.33958447
-1.1130757,0.26318705,0.23835433,0.17908788,0.26608527
-1.1492336,0.2172538,0.1959678,0.17335224,0.18494368
-1.1511397,0.2027812,0.16768396,0.18787503,0.13095951
-1.1686423,0.21252501,0.15042162,0.21100497,0.14196825
-1.2070504,0.24122226,0.14059508,0.22688675,0.23620582
-1.2361975,0.26844764,0.14544642,0.24171281,0.34847128
-1.268439,0.33300722,0.15366781,0.26563823,0.45146334
-1.2775577,0.3957852,0.15327346,0.30235982,0.52784634
-1.2327538,0.4660076,0.1543783,0.35178816,0.5439377
-1.1999499,0.5504862,0.17040205,0.38307714,0.5153121
-1.1562924,0.5854145,0.14653575,0.41161823,0.40571856
-1.0324234,0.560279,0.1607567,0.3964553,0.22589874
-0.91173095,0.4252888,0.086684346,0.3286786,0.15270889
-0.85832876,0.27622068,-0.15533102,0.2684878,0.17597556
-0.8570238,0.39112723,0.07015741,0.38027263,-0.27025658
-0.9849417,0.31197703,0.16608179,0.3357327,-0.39691478
-1.2008305,0.26187813,0.13507354,0.32720613,-0.3595742
-1.2580197,0.29614782,0.072105765,0.3660879,-0.30200785
-1.2322979,0.29090095,0.08761537,0.35221267,-0.25749177
-1.1519871,0.30785263,0.10937917,0.3274423,-0.15217209
-1.1574634,0.31507218,0.10301566,0.27075648,0.04861939
-0.2522101,0.73271143,0.5285287,0.8689103,-0.094490886
-0.38169852,0.6757022,0.37957704,0.815459,0.0012915134
-0.3772515,0.6586846,0.28763187,0.8638903,0.013061523
-0.4073178,0.632527,0.24686325,0.8990115,0.1369282
-0.4042601,0.5887829,0.2485205,0.86636674,0.31041253
0.37676036,0.73149,0.55438125,1.1202984,-0.20418155
0.28105932,0.69145,0.43702227,1.0624657,-0.104321
0.2858271,0.6543156,0.4042819,1.0279164,-0.018682003
0.33098498,0.59094775,0.3652538,0.9861696,0.081910014
0.39100084,0.56654227,0.34242332,0.97471523,0.13165414
0.5183676,0.53077734,0.2912439,0.9657593,0.12106109
0.8094972,0.38533175,0.15820503,0.93517756,0.028837085
1.0208077,0.1647408,-0.09467757,0.8323847,0.18609476
0.47957546,0.57753,0.33705962,0.9277425,0.4171101
0.7897101,0.43555868,0.07953715,0.86207724,0.21647656
0.19272158,0.49342787,0.40470886,0.8441119,-0.15561807
0.6356221,0.31939662,0.22375679,0.7526779,-0.16382062
0.626098,0.31524992,0.10650933,0.7580757,-0.16927683
0.53550905,0.3234588,0.05669284,0.7475865,-0.06381202
0.2537677,0.36181557,0.095038176,0.69315386,0.10973525
0.16726278,0.3735038,0.09850252,0.6655903,0.14425898
0.14076306,0.409083,0.16413939,0.667912,0.24504566
-0.82806426,0.35244954,0.13860095,0.20218801,0.5317153
-0.8954003,0.4446255,-0.08431327,0.32000828,0.4185028
-0.8750439,0.47705948,-0.13504529,0.39713192,0.37127268
-0.85666996,0.5075513,-0.13665092,0.4460752,0.3743788
-0.8334267,0.5199522,-0.11021042,0.47258997,0.38004017
-0.80295044,0.48933375,-0.059102774,0.47466254,0.34042573
-0.81068796,0.48475468,-0.03133285,0.47805476,0.32929778
-0.831165,0.4826547,-0.0042431355,0.47132766,0.33850253
-0.8523775,0.48507798,0.009630561,0.46171474,0.33464015
-0.86237675,0.4857551,0.01767385,0.45994973,0.29309833
-0.8782367,0.5212327,0.0025156736,0.47198534,0.27526033
-0.87492055,0.4941107,0.007022977,0.4773512,0.18845963
-0.8976256,0.5016986,0.018779397,0.4748094,0.17833197
-1.0383096,0.39495432,-0.028394103,0.386724,0.30783296
-1.0589497,0.38717616,0.0002821684,0.3635769,0.32204664
-1.0858243,0.380942,0.020460248,0.34436107,0.32882607
-1.0866458,0.35392916,0.038334012,0.334319,0.2563027
-1.0814369,0.35961688,0.02756548,0.34530163,0.19496298
-1.0858302,0.3507415,0.038294435,0.33006132,0.166947
-1.1139355,0.30995774,0.07057595,0.29431462,0.17194903
-1.1594976,0.2648083,0.070507646,0.26160932,0.16312599
-1.193764,0.2234515,0.061579347,0.24418092,0.13311481
-1.2133247,0.21840608,0.046731472,0.247442,0.15071917
-1.233207,0.21711695,0.05455768,0.24244905,0.19870317
-1.2519488,0.22019947,0.05721402,0.24142063,0.26038158
-1.2726386,0.22623754,0.054564595,0.2431171,0.33274245
-1.300528,0.23290622,0.06854451,0.2341249,0.4580996
-1.3377794,0.23413503,0.09898031,0.20608068,0.59139824
-1.3632948,0.24407804,0.11767757,0.17998505,0.5929694
-1.3449876,0.25593948,0.10805082,0.18175292,0.515326
-1.3017347,0.23606622,0.12588346,0.1576308,0.4102863
-1.2870802,0.17563725,0.1571275,0.1330626,0.2959001
-1.2719512,0.11191952,0.13865817,0.123191476,0.113063455
-1.264934,0.11181033,0.110064864,0.14768887,0.04616773
-1.271541,0.1315614,0.09411383,0.17069674,0.057345152
-1.3014835,0.16426528,0.09533131,0.19049323,0.15055609
-1.341047,0.20629299,0.09554899,0.20966578,0.288414
-1.3644402,0.25333023,0.10120475,0.23197627,0.38473713
-1.3760302,0.3286885,0.09702027,0.277292,0.48148942
-1.3554821,0.38249218,0.09978914,0.31303513,0.48519433
-1.3111068,0.45539296,0.10716522,0.34735942,0.44736528
-1.2938974,0.48710597,0.09729862,0.36187577,0.35468745
-1.2170519,0.460065,0.066049695,0.35244536,0.2504034
-1.055558,0.32797718,-0.052497506,0.3001305,0.20318985
-0.9453443,0.21391022,-0.24534893,0.23812413,0.2950374
-1.0276669,0.35719788,0.09504378,0.36080003,-0.2965625
-1.182592,0.26272917,0.13785923,0.31274855,-0.36974084
-1.3139483,0.24568546,0.08359325,0.3348124,-0.34228456
-1.3639482,0.2655028,0.04751432,0.36710477,-0.27753794
-1.3783623,0.27395713,0.062157273,0.37994194,-0.24061644
-1.3837749,0.26378798,0.069232106,0.3701663,-0.22969007
-1.3673806,0.29056966,0.04134798,0.3673849,-0.1557076
-1.2930715,0.3038305,0.14194167,0.29162025,0.06680548
-0.45492694,0.760646,0.6169229,0.9042778,-0.00587368
-0.3679061,0.6887485,0.5224019,0.8508494,-0.08892822
-0.4691776,0.65066874,0.39309096,0.8302982,-0.003629446
-0.46359548,0.64764893,0.3244003,0.8752003,0.032648206
-0.46071747,0.65272343,0.27996004,0.9302561,0.09964633
-0.38663095,0.64805996,0.22455668,0.9789536,0.064357996
-0.32355666,0.6073109,0.28419554,0.9244498,0.18474364
0.0066820458,0.8058299,0.68067145,1.1872091,0.08653128
0.033806454,0.8425642,0.690094,1.2381225,-0.010939717
0.113252476,0.82682765,0.67994577,1.2132616,-0.11008203
0.24552791,0.7195972,0.5529351,1.1208768,-0.24135166
0.19571476,0.6679951,0.45401847,1.0738726,-0.16891658
0.2773615,0.61337626,0.4171452,1.0454075,-0.15047991
0.29349095,0.5554272,0.3692696,1.0012894,0.0051549673
0.3582787,0.51685774,0.34609747,0.97807276,0.07428086
0.54099387,0.40871513,0.23855674,0.9350271,0.13684297
0.8089567,0.2287296,0.036288142,0.8822416,0.15481412
0.73109734,0.0740577,-0.07347095,0.74531984,0.64402235
0.7539564,0.37613356,0.04444468,0.8447151,0.20763052
-0.04114829,0.6301943,0.36169755,0.9375851,-0.1305517
-0.11319777,0.54391634,0.43752217,0.8335998,-0.20067549
0.03794599,0.43282044,0.40788186,0.81063175,-0.093581915
0.0017745718,0.46650517,0.37883246,0.85116076,-0.008642197
0.2140637,0.38125718,0.26967967,0.8214294,-0.036118984
0.60113007,0.23266768,0.11577141,0.73147166,-0.13196743
0.7043473,0.23224902,0.034204245,0.71563125,-0.15150785
0.51240104,0.3018185,-0.0058995485,0.730072,-0.10004401
0.35230947,0.33100045,0.015637994,0.71706235,0.0684067
-0.8738433,0.29319155,0.23510373,0.14254856,0.6465713
-0.9697127,0.35595334,-0.089092135,0.25480533,0.44472253
-0.98081833,0.4135381,-0.17510784,0.33008742,0.44115984
-0.95858693,0.42677557,-0.18586278,0.3745792,0.42696488
-0.9444384,0.42249358,-0.17061746,0.39439678,0.4200194
-0.93939215,0.41492283,-0.14067066,0.39778054,0.4275005
-0.9406294,0.39186108,-0.10303533,0.39534712,0.41665018
-0.9697714,0.4032961,-0.08008444,0.39102364,0.4658767
-0.98049504,0.3691424,-0.046037078,0.36653066,0.4279207
-0.98823965,0.37416995,-0.047142267,0.3713143,0.37907696
-0.9932356,0.41668022,-0.068697095,0.39958286,0.3530481
-0.98640496,0.39542854,-0.059595704,0.40434074,0.2600311
-1.0051122,0.41536915,-0.05811608,0.40859747,0.26826143
-1.1121457,0.34071898,-0.107057214,0.3372054,0.31835222
-1.1429799,0.3123839,-0.07768595,0.30674136,0.3316114
-1.1654022,0.26864803,-0.045026183,0.27515864,0.30248976
-1.177294,0.27303588,-0.05148256,0.276335,0.25674903
-1.1615036,0.2766446,-0.061751246,0.29450274,0.17832947
-1.1534505,0.30731976,-0.07629871,0.3071401,0.1259861
-1.1556234,0.2804922,-0.040346265,0.2747059,0.110880375
-1.1861188,0.23281157,-0.032719016,0.2418567,0.08589351
-1.2057977,0.14114106,-0.008051634,0.19811034,-0.031582713
-1.239794,0.14943397,-0.028283954,0.2094636,-0.013771176
-1.2700464,0.1564393,-0.028181791,0.21226811,0.03446257
-1.2897905,0.17743123,-0.041438222,0.22552955,0.07803297
-1.3023806,0.1911031,-0.058570623,0.24476671,0.16247404
-1.3210245,0.18644488,-0.040694,0.23785233,0.32282913
-1.3881605,0.17656004,0.00858736,0.1914196,0.4812163
-1.4222264,0.13377225,0.055231333,0.1489811,0.58085895
-1.4549192,0.13593304,0.07835472,0.11509895,0.5227169
-1.4030178,0.12229431,0.07556808,0.10998416,0.39917004
-1.392071,0.10834968,0.0875839,0.10606778,0.2556609
-1.3582892,0.06259239,0.06843746,0.11277032,0.04916656
-1.3533804,0.06532848,0.047955394,0.13485456,-0.0063130856
-1.3673131,0.08952057,0.037600875,0.15349495,0.05286467
-1.3917786,0.1222471,0.044638038,0.17444444,0.16508067
-1.4262528,0.15758717,0.04911828,0.1928109,0.28851593
-1.4414456,0.20437527,0.047519326,0.21894217,0.37911034
-1.4512391,0.2671739,0.044816136,0.25639927,0.39637303
-1.444979,0.34133422,0.040237665,0.2972963,0.38624144
-1.4224277,0.40834868,0.028998017,0.33760405,0.3327042
-1.3885558,0.43013442,0.008185744,0.35320187,0.26934278
-1.3122349,0.38469017,-0.019838333,0.33825254,0.22413039
-1.1510051,0.27770698,-0.17329276,0.30721045,0.17136419
-1.1592841,0.36486542,-0.020468354,0.36018205,-0.1286161
-1.1698992,0.287269,0.07068944,0.34397292,-0.2933671
-1.2936273,0.17852366,0.11469662,0.2959435,-0.35911572
-1.3801823,0.18810129,0.034656644,0.3422358,-0.33801907
-1.4417665,0.22361875,-0.0044124126,0.37549794,-0.2249378
-1.473079,0.27301466,-0.020453572,0.41335797,-0.15214932
-1.4931059,0.25832403,0.00071668625,0.40694594,-0.17260528
-1.4783986,0.26836336,0.0044931173,0.40988445,-0.1816349
-1.4482266,0.2754631,0.048810482,0.38586223,-0.13170171
-1.3749385,0.3101139,0.13812697,0.36842155,-0.028999805
-1.2942784,0.31352913,0.27876937,0.29529023,0.25639606
-0.52587557,0.7414328,0.62138355,0.9073744,-0.07417548
-0.482825,0.6588565,0.5065441,0.8511133,-0.11882138
-0.5405313,0.63715494,0.40294886,0.8571193,-0.051404715
-0.4875604,0.628034,0.35522115,0.90245366,-0.021973014
-0.49824893,0.6482645,0.29963815,0.9554943,0.025080442
-0.42178535,0.6779543,0.27424037,1.0337882,-0.063833594
-0.29496822,0.64184535,0.314448,1.0220499,-0.084778905
-0.29716057,0.5925673,0.3765018,0.93376637,0.14884257
-0.015278732,0.78546417,0.67987084,1.2137804,0.0043246746
0.064217925,0.81096876,0.63005984,1.2475872,-0.24859202
0.145752,0.75867116,0.62269366,1.1923041,-0.32257557
0.18486343,0.6619004,0.53599274,1.1082573,-0.3050604
0.16210265,0.62815964,0.46241027,1.070622,-0.23041576
0.2276883,0.58402026,0.42480558,1.0405385,-0.18813074
0.25444248,0.538972,0.37979496,1.00811,-0.08780813
0.33849555,0.4735304,0.34412467,0.96491146,-0.00962925
0.63645047,0.27220428,0.15036237,0.8981972,0.07664275
0.6846834,0.09237158,-0.032851458,0.7956846,0.45789778
0.607758,0.33571434,0.061148047,0.8363507,0.27687597
0.07768145,0.5925709,0.2592913,0.9630859,-0.1190331
0.2872649,0.52056134,0.32066596,0.9354284,-0.32769084
0.22119714,0.40370142,0.3904193,0.7566962,-0.31859344
0.44335955,0.19666398,0.38173926,0.6375649,-0.2230202
0.7748813,0.17162514,0.21925235,0.7276032,-0.1312052
0.41032428,0.30883443,0.15415347,0.7995775,-0.018834114
0.498133,0.2994733,0.049572945,0.81944156,0.02505529
0.39978814,0.29192936,-0.07341063,0.8033588,-0.07440519
0.24974467,0.3156184,-0.07688403,0.76809764,-0.07619536
0.23794456,0.3368882,-0.063290715,0.7527075,-0.092350125
0.23313807,0.3249575,0.006075263,0.706547,0.07095158
-1.0660648,0.28527606,-0.101136684,0.2085656,0.48514318
-1.0603986,0.30524027,-0.16770792,0.2598703,0.45778883
-1.0554833,0.33613288,-0.20328653,0.30485308,0.488011
-1.0428128,0.29681838,-0.17776406,0.30221128,0.44432342
-1.0462037,0.28720832,-0.1641388,0.3057208,0.4464885
-1.0635923,0.27613163,-0.14298356,0.29854095,0.45692718
-1.0805347,0.26748586,-0.12410891,0.2931918,0.47188318
-1.0888739,0.24434006,-0.10082328,0.27267742,0.42011487
-1.0884433,0.24843884,-0.09678352,0.2798735,0.37390423
-1.0905557,0.28197312,-0.11517882,0.31289828,0.34708536
-1.0976286,0.3164314,-0.13945663,0.3401153,0.32301414
-1.0874965,0.33325338,-0.14514136,0.34683704,0.30183613
-1.1651672,0.2605697,-0.17185342,0.29321623,0.2840643
-1.1887877,0.2411586,-0.14399588,0.26820016,0.2962122
-1.2166809,0.2052548,-0.12695992,0.23746014,0.2533114
-1.235091,0.20662868,-0.13968897,0.2428273,0.21673894
-1.2319491,0.2169112,-0.14976656,0.25922775,0.17491412
-1.223969,0.2254833,-0.15045202,0.26334667,0.10604298
-1.2241431,0.20530784,-0.12794888,0.23538005,0.06218517
-1.2316144,0.16957474,-0.12104714,0.21591711,0.011727691
-1.2434866,0.07375312,-0.08787,0.17088485,-0.14265025
-1.2822303,0.096370816,-0.113613605,0.18806553,-0.12564087
-1.3033147,0.11295462,-0.1193167,0.19820237,-0.09903562
-1.3101931,0.14354384,-0.13996208,0.22016096,-0.108416796
-1.3166392,0.1718247,-0.1543392,0.24065053,-0.09992576
-1.34698,0.18227422,-0.13319051,0.23341298,0.036676884
-1.389631,0.123609066,-0.073286176,0.18985367,0.27520192
-1.4223628,0.05608952,-0.0151542425,0.14374399,0.4725808
-1.5012698,0.06579554,0.022772193,0.09943819,0.45418477
-1.4991888,0.058689,0.031794667,0.07282019,0.32553637
-1.4596459,0.03093946,0.042939067,0.07359207,0.16293168
-1.4305345,0.01614654,0.023158193,0.09585738,0.017470837
-1.4255605,0.015465498,0.022004247,0.109652996,-0.023881316
-1.4406667,0.03784156,0.021216035,0.12353778,0.07381487
-1.4544199,0.055669665,0.040084243,0.13898027,0.18782723
